TITLE = "Bivariate normal distribution density"
VARIABLES = "y", "x", "z"
ZONE T = "Numerical", I = 100, J = 100, F = Point
-9.9 1 0.00563097
-9.9 1.1 0.0055984
-9.9 1.2 0.00556528
-9.9 1.3 0.00553162
-9.9 1.4 0.00549743
-9.9 1.5 0.00546273
-9.9 1.6 0.00542751
-9.9 1.7 0.00539181
-9.9 1.8 0.00535563
-9.9 1.9 0.00531898
-9.9 2 0.00528188
-9.9 2.1 0.00524433
-9.9 2.2 0.00520636
-9.9 2.3 0.00516798
-9.9 2.4 0.00512919
-9.9 2.5 0.00509002
-9.9 2.6 0.00505047
-9.9 2.7 0.00501056
-9.9 2.8 0.00497031
-9.9 2.9 0.00492972
-9.9 3 0.00488881
-9.9 3.1 0.00484759
-9.9 3.2 0.00480608
-9.9 3.3 0.00476429
-9.9 3.4 0.00472223
-9.9 3.5 0.00467992
-9.9 3.6 0.00463737
-9.9 3.7 0.0045946
-9.9 3.8 0.00455161
-9.9 3.9 0.00450843
-9.9 4 0.00446505
-9.9 4.1 0.00442151
-9.9 4.2 0.00437781
-9.9 4.3 0.00433396
-9.9 4.4 0.00428998
-9.9 4.5 0.00424588
-9.9 4.6 0.00420167
-9.9 4.7 0.00415736
-9.9 4.8 0.00411298
-9.9 4.9 0.00406853
-9.9 5 0.00402402
-9.9 5.1 0.00397947
-9.9 5.2 0.00393488
-9.9 5.3 0.00389028
-9.9 5.4 0.00384567
-9.9 5.5 0.00380107
-9.9 5.6 0.00375648
-9.9 5.7 0.00371192
-9.9 5.8 0.00366739
-9.9 5.9 0.00362292
-9.9 6 0.00357852
-9.9 6.1 0.00353418
-9.9 6.2 0.00348993
-9.9 6.3 0.00344577
-9.9 6.4 0.00340172
-9.9 6.5 0.00335778
-9.9 6.6 0.00331397
-9.9 6.7 0.0032703
-9.9 6.8 0.00322677
-9.9 6.9 0.00318339
-9.9 7 0.00314018
-9.9 7.1 0.00309715
-9.9 7.2 0.00305429
-9.9 7.3 0.00301163
-9.9 7.4 0.00296917
-9.9 7.5 0.00292691
-9.9 7.6 0.00288487
-9.9 7.7 0.00284306
